seed,feature,sample_auc_heldout,member_mean_a,nonmember_mean_a,weight
19,ppl_ratio_random_deletion,0.6655555555555556,-0.004586709191229529,0.00458670919123015,-0.3708786964416504
19,ppl_ratio_change_char_case,0.59,-0.17471864758990246,0.1747186475899028,0.44223126769065857
19,ppl_ratio_whitespace_perturbation,0.5922222222222222,-0.1719910833035113,0.171991083303514,3.0813992023468018
19,ppl_ratio_underscore_trick,0.6477777777777778,-0.04438571977402539,0.04438571977402798,-0.0505421906709671
20,ppl,0.5355555555555556,-0.07954714795065755,0.07954714795065704,-0.8925462961196899
20,zlib_ratio,0.5755555555555556,-0.2816211603989764,0.2816211603989788,0.6642287373542786
20,k_min_probs_0.05,0.7022222222222222,-0.35101117759507977,0.3510111775950798,0.7502400875091553
20,k_max_probs_0.05,0.5411111111111111,-0.2025966640242046,0.20259666402420626,0.9184315204620361
20,k_min_probs_0.1,0.7,-0.3090430764269298,0.3090430764269297,-0.29803094267845154
20,k_max_probs_0.1,0.5266666666666666,-0.08723879703833166,0.08723879703833748,-0.22237049043178558
20,k_min_probs_0.2,0.6122222222222222,-0.2501076800541192,0.25010768005411943,0.8601320385932922
20,k_max_probs_0.2,0.5088888888888888,-0.020263973363751166,0.020263973363751336,-0.3288615345954895
20,ppl_ratio_synonym_substitution,0.5455555555555556,-0.19841150040066718,0.19841150040066638,-0.2275848388671875
20,ppl_ratio_butter_fingers,0.5788888888888889,-0.24788175514837188,0.24788175514837188,0.12906654179096222
20,ppl_ratio_random_deletion,0.5088888888888888,-0.18081581591441367,0.18081581591441362,1.1863003969192505
20,ppl_ratio_change_char_case,0.5377777777777778,-0.20738291775802692,0.20738291775802908,0.9096819758415222
20,ppl_ratio_whitespace_perturbation,0.5944444444444444,-0.10516193304514276,0.10516193304514304,-0.7219034433364868
20,ppl_ratio_underscore_trick,0.5833333333333334,-0.0006483141900858932,0.0006483141900846867,-1.350404143333435
